Loadsheet_Number,Total_Pax,Y_Pax,Jump_Pax,Standby_Pax,Male_Pax,Female_Pax,Child_Pax,Infant_Pax,Total_Bags,Total_Bag_Weight_KG,Baggage_Weight_Type,Distribution_Type,Section,Capacity,Distribution
,183,183,0,NULL,94,80,9,1,128,1385.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
,183,183,0,NULL,94,80,9,1,128,1385.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,183,183,0,NULL,94,80,9,1,128,1385.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,183,183,0,NULL,94,80,9,1,128,1385.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y26
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,187,187,0,NULL,112,65,10,2,166,1947.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y27
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,175,175,0,NULL,122,45,8,1,122,1239.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,172,172,0,NULL,126,42,4,1,153,1736.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y4
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y32
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y26
,155,155,0,NULL,121,30,4,1,122,1362.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y34
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,112,67,10,2,210,2463.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,174,174,0,NULL,101,62,11,0,146,1651.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y27
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y29
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,184,184,0,NULL,93,77,14,2,115,1175.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,183,183,0,NULL,94,80,9,1,178,1918.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y29
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,177,177,0,NULL,130,44,3,2,140,1379.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y33
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,181,181,0,NULL,126,46,9,1,107,1086.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y17
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y14
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y7
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y10
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y3
,62,62,0,NULL,39,23,0,0,57,603.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y11
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y17
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y15
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y7
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y10
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y4
,64,64,0,NULL,41,23,0,0,57,604.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y11
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y27
,169,169,0,NULL,97,61,11,0,148,1674.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1624.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y29
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,181,181,0,NULL,132,46,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y32
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y29
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y27
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y28
,181,181,0,NULL,126,46,9,1,115,1167.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,184,184,0,NULL,134,47,3,2,140,1396.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y36
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y26
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,187,187,0,NULL,111,66,10,2,168,1970.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y30
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y26
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,182,182,0,NULL,93,80,9,1,136,1465.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,173,173,0,NULL,132,35,6,3,111,1234.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y13
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y33
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y36
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y36
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,177,177,0,NULL,97,69,11,4,142,1557.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y29
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y28
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,187,187,0,NULL,131,50,6,0,142,1525.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0A,Y36,Y33
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y20
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0C,Y27,Y27
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y28
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,166,166,0,NULL,86,76,4,2,134,1408.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y29
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0A,Y18,Y17
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y34
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0C,Y36,Y31
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0D,Y36,Y31
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,168,168,0,NULL,98,62,8,0,121,1375.0,ACTUAL,CKI_DISTRIBUTION,0F,Y30,Y26
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y31
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y28
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y29
,183,183,0,NULL,134,46,3,2,128,1276.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y11
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,172,172,0,NULL,132,34,6,3,119,1323.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0A,Y12,Y12
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0B,Y36,Y36
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y29
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,173,173,0,NULL,99,55,19,1,115,1383.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y23
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y15
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y7
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y14
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y6
,79,79,0,NULL,50,29,0,0,57,647.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y14
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,189,189,0,NULL,133,50,6,0,127,1369.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y36
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y33
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0B,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0C,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0D,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0E,Y30,Y30
,188,188,0,NULL,133,48,7,4,149,1628.0,ACTUAL,CKI_DISTRIBUTION,0F,Y36,Y35
,80,80,0,NULL,51,29,0,0,62,703.0,ACTUAL,CKI_DISTRIBUTION,0A,Y33,Y23
